,Unnamed: 0,date,title,content
67,67,2013/02/09,LED甜蜜點浮現 電源廠先嚐甜頭！,LED燈泡價格快速下滑，取代40W白熾燈的LED燈泡零售最低價格，去年下半年已正式跌破10美元，達到「甜蜜點」，隨價格持續下滑，商機加速升溫，而在LED照明中，電源扮演關鍵角色，電源廠從龍頭大廠台達電()、光寶科()、康舒()，到飛宏()、立德()、全漢()等，在LED電源佈局全員到齊，且近日接單頻傳捷報，且毛利率更優於消費性電源，這波LED產業甜蜜點浮現，電源廠已先嚐甜頭！台達電積極佈局綠能產業，在LED領域也是業界「領頭羊」之一，去年國內油電雙漲，台達電LED燈泡供不應求，而政府也陸續補助避難燈、路燈更換為LED燈，台達電在政府路燈標案中，去年初即已率先完成澎湖LED路燈工程，而今年在4都18萬盞LED路燈標案得標廠商中，台達電也列榜上。台達電在LED領域的佈局，採代工和自有品牌並進，去年在代工部分，營收約5000萬美元，法人看好今年隨甜蜜點浮現，今年成長幅度可達2倍。康舒在LED領域的佈局，同樣是從電源技術的優勢地位切入，在LED戶外照明部分，與大陸河南龍頭合資設廠，去年第4季開始量產，而康舒專攻較具利基的市場，以商用照明為主，今年鎖定大型量販賣場、製造工廠、商場等客戶，LED部分，內部目標今年業績將拚「翻倍」，並將正式貢獻康舒獲利。同時康舒也規劃將與河南合資案模式，在大陸市場加速「複製」，成為「繁星計畫」，繼續進攻2、3線城市！飛宏在LED領域，則是搶攻美國市場與利基型產品為主，並不參與價格戰，透過技術優勢，獲得客戶信任，打進美國前5大LED供應鏈。以去年LED約占飛宏營收比重15%估算，LED業績去年約在20億元左右，今年一開年，業界即傳出飛宏獲得飛利浦逾10億元訂單，並自首季起即有業績貢獻，隨LED甜蜜點浮現，美國繼續推動節能政策，法人也看好飛宏今年LED的業績，將有機會較去年倍增。老牌電源廠立德在LED領域，則是美國、日本市場並進，其中在日本市場部分，也同樣受惠於節能風潮，合作多年的老客戶主動找上門，讓立德今年LED的業績展現強勁爆發力。法人指出，立德在日本市場中，已接獲扮演LED規格關鍵角色之一的pansonic訂單，第2季將可開始放量出貨。去年立德LED營收僅約7000多萬元，占營收比重約1%，但今年將上看10%，這部分營收將暴衝10倍，成長氣勢最旺！LED照明中，電源與電源模組扮演關鍵角色，攸關安全性與燈具壽命，而電源廠憑藉電源管理技術優勢，搶進LED電源領域，毛利率普遍優於消費性電源產品，而這波LED甜蜜點帶來的訂單爆發效應，不僅挹注業績，在獲利方面，也將讓電源廠大嚐甜頭！
68,68,2013/02/09,年節長假就是要吃喝玩樂！旅遊、餐飲、百貨旺過年,年節長假報到，各大服務業卻是積極增加人力、行銷方案也陸續推出，以期旺季業績更旺，包括超商業24小時不停歇，增加位於景點、交通要塞門店的人力需求，增添鮮食備貨、飯店業者有不少港澳自由行旅客進駐、各大廠商積極設計伴手禮禮盒吸引國內外遊客購買，同時，遊樂業者皆預期今年過年入園人次可較去年同期明顯成長，餐飲、百貨業者也樂觀看待年節商機。統一超表示，超商進駐在桃園國際機場第2航廈國際美食廣場，松山機場時尚購物街的7-ELEVEN也有10多家品牌專櫃，加派服務人力較平日多2-3倍，並規畫各種因應春節的生活提案，包括在松山機場第一航廈引進最具台灣味的老董牛肉麵、桃園國際機場第2航廈則在7-ELEVEN門市增設「熱狗吧」，鳳梨酥、綠豆糕、烏魚子等人氣伴手禮備貨也增加2倍，而松山時尚購物街結合維格餅家、春水堂、裕珍馨、新東陽、御奉茗茶等知名品牌伴手禮88折起，大搶旅客往來採買伴手禮的商機。統一超也推出春節抽紅包活動，以增加門市人氣，由於今年的行銷活動更多元、商品更廣，預計2月的業績將更添喜氣。同時擁有飯店、餐飲以及樂園的六福()同樣喜迎財神，預計春節9天連假入園人次上看10萬人次，至少成長30%，且旗下台北六福客棧、台北六福皇宮住房衝上80%上下，再加上除夕、初一至初二餐飲也是一位難求，整體業績可望優於去年同期。六福表示，國內外旅客年節來往人次爆增，旗下Elite Concept bakery一禮莊園烘焙與elite deli皆推出春節西點與禮盒，可望在年節伴手禮市場中占有一席之地。劍湖山趕在年節前開出的全亞洲首座維京海盜主題園區「小威の海盜村」共有多達45項親子遊樂設施，由以優惠價格599元吸引親子家庭搶先入園體驗、提升園內設施使用率，目前已成功打出口碑，並順勢將優惠價格時間拉長至3月3日，預計年節期間將再湧入大批人潮。劍湖山王子大飯店也限時限量3.3折低價住房專案，房客還可以獨家優惠價999元加購超值組，包含門票1張、園外園門票1張及晚餐1客。國賓()則結合伴手禮與住房搶攻商機，台北國賓大飯店依房型不同，推出2種春節住房專案，房價下殺不到5折，而特級燕窩禮盒則要搶攻台灣富貴養生市場，以「今年農曆春節最美顏」的伴手禮希望獲得自由行旅客以及國內高端客層的購買目光。另外，若打算年節假期百貨換季促銷期間血拼的消費者，可到各大百貨購買超值服袋、抽獎，部分百貨採用抽獎方式、部分採單櫃各自銷售或是預購，消費者可特別留意。其中，MegaCity板橋大遠百再加碼，至17日男/女/童流行服飾當日單筆滿6600元加送100元抵用券、3C數位當日單筆滿1萬元送500元抵用券，且銀行加碼再回饋，24日前持遠東商銀、花旗銀行信用卡在百貨服飾單筆刷滿3000送100元抵用券，單筆刷滿6000送300元抵用券，整體回饋率約13.34%。
69,69,2013/02/08,〈專訪〉昱泉曹約文 遊戲逆勢突圍3字訣 不想下一個暴雪！,昱泉董事長曹約文。(圖：昱泉國際提供)台灣遊戲開發商昱泉()曾於金融海嘯期間與完美時空(PWRD-US)策略聯盟，更曾自主研發「玄武豪俠傳」授權海外、Facebook ()遊戲「全民偶像」更打入日本市場、iOS動作遊戲「光之騎士」也曾掀起一波熱潮，該作最高單月貢獻營收上看400萬元也可以說該公司代表作之一。而在該公司沉潛近3年並搭上末日風潮推出3D玄幻作品「界天Online」後，董座曹約文首度接受媒體專訪。此次《鉅亨網》有幸訪問曹約文並詢及她面對新的一年，在「不想下一個暴雪()」、不當跟隨者基礎上思考該如何在新的一年以「3字訣」逆勢突圍、抓住新趨勢作大遊戲市場，以下是採訪記要。答：2013年我們的方向已經是非常明確、訂出來了，就看前進的速度！面對競爭者的來勢洶洶，我們今年絕對是要「快、狠、準」的衝鋒與獲利。今年昱泉「M2神甲戰紀」 已登錄蘋果()平台，除了將更積極與大量推出跨多平台、極致化、細緻化的產品，更要與玩家直接接觸，這是我們最大的轉變。昱泉今年一定在海外與中國大陸市場都要更積極。答：就遊戲業者來說，遇到放假是好事、但其實，放太長的假反而不見得是好事情，因為，大家都出門去玩了。當然這也要看天氣。而且，玩家是非常聰明、精明的！或許，刻板印象是認為玩家會盲目花錢，也在拿到紅包後比較不手軟。但是，我認為，衝動購物型的玩家仍然少數存在。只是平均來看，大部分玩家仍多屬精打細算、一款作品衝動購物者約僅有5-8%，且是補血、增加威力等實用型導向為主。不論如何，最重要的是遊戲開發商要回歸到使用者本質，這也是品牌辨識度。或許玩家也存有如同百貨公司周年慶的一種消費衝動，但純粹論App部分，蘋果創辦人賈伯斯(Jobs)給我們的啟示就是，玩家需要甚麼、在他們知道需要什麼之前就告訴他們需要什麼。(接下頁)[NT:PAGE=$]我們要能預先想到，就能看到金礦，因為user是很現實。或許遊戲玩家的消費特質之一是炫耀，但這是一個要素卻不能變成唯一要素。不只是昱泉所開發的產品，其實所有遊戲都是如此。因為，玩家是聰明的。實用性也成為了一種購買動力。如果只有裝飾性，偶爾買可能，但就我自己常常玩遊戲而言、也不會是經常購買。這主要仍是一種辨識度。答：如果說芬蘭能有一個Angry Birds，台灣難道不能？身為開發商，不只有我們，宇峻、網龍大家都是很努力。在數位匯流與硬體漸漸統一的時代，創意就變得更重要！這麼說，我看市場三個版塊：web game、App與MMO都有各自的生機；或許web game跟App最後可能會融合在一起、web跟MMO遊戲一起或三種相融在一起。但玩家不會純粹因為跨平台而去玩，重點是遊戲本身夠好玩！分別就三大類型來說，過去硬體的更新推動著PC線上遊戲的時代出現，現在卻是完全相反，是我們的開發來推動著硬體的更新需求， 當iPhone還問市以前大家都懷疑它的可行，而今天iOS生態系統已具獲利規模；因此，Xbox新主機、Win 8裝置還未上市前，我們早就要準備好內容。這也是Working MMO之所以被關注以及最早提出的構想。(接下頁)[NT:PAGE=$]所以，有一個市場預言如此說：明年會有一個手游是能月入千萬。但是，我必須強調，這一定要用MMO的概念去作。且要隨著行動平台界線模糊與硬體漸漸統一，先準備不同平台接口。其實，不只是我們想到了，要讓玩家更方便、更易上手，不需要額外的新設備，要讓現有設備且在更高效能平台有流暢優異表現，可以run且能更輕型、更方便、更靈巧只是基本要求。一旦做好不同平台接口，將是一個更大的市場，當然競爭與廝殺也是更加激烈！但昱泉蟄伏一段，蹲了三年，現在才要開始彈跳！面對遊戲市場，我可以很確定幾件事情：現在用舊思維來做開發、作營運就要再見。快狠準，是我們必備革命條件！當然，遊戲分眾就是趨勢，玩家在時間被分配、金錢也有限的情況下，開發商一定要想再分食的情況下做好哪一塊。當然，Hardcore類遊戲永遠不會消失，除了廠商動作要快狠準以外，更要在地化。(接下頁)。[NT:PAGE=$]若說web game，在中國一年產生至少1200-1400款的量是跑不掉，但長期仍要看一個世代成長多快。就現階段而言，遊戲廠商在輕量遊戲能否有穩定的商業模式出現，觸控最重要。中國大陸大概可以說是全球Web game的世界工廠。歐美等大廠仍是在支撐PC線上遊戲的大盤。目前看到市場中，畢竟是透過操作滑鼠的PC線上遊戲付款率仍是較高，但這趨勢將改變。就App跨越多平台而言，是我們的機會，我們要挑戰海外總難免遇到大廠的壓力，但不能老是去想成為下一個暴雪、不能當跟隨者、更要提高產品辨識度。儘管就產品推出的書量而言，web game每年推出的增加速率絕對超過2成，但是可以看見的是，能穩定獲利的MMO的占比在市場中仍超過6-7成，除了商業模式以外，就是滑鼠的「手感」現階段似乎仍難以被觸控超過或取代。但若如果今年觸控市場的規模持續放量，我們在收費成長最快的中國與韓國、日本也將會看到更多切入點。答：今年是昱泉整軍待發、靈活進攻市場的一年！大家要一起好、一起把市場做大！
70,70,2013/02/08,光寶集團副總裁滕光中因個人健康因素申請退休,光寶科技()今宣布光寶集團副總裁滕光中因個人健康因素申請退休，自2013年2月8日起正式生效。光寶集團董事長宋恭源表示，在光寶的成長過程中，滕光中先生一直扮演重要的角色。其始終秉持著「追求卓越」與「追根究柢」的精神，以持續提升營運績效與公司治理、強化客戶與供應鏈關係為目標。同時，光寶歷經多次組織再造與轉型、擴張時，滕光中扮演著奠定優質成長根基的重要推手，帶領同仁們在嚴峻的大環境考驗中，創造出企業成長的契機，希望未來待其身體調養恢復後，再借重其豐沛經驗，持續協助集團掌握企業長期成長契機。
71,71,2013/02/08,群創1月營收月減11.3% 年增26.1%,群創光電()今天公佈1月營收為393億3000萬元，和12月相比減少11.3%，與去年同期相比增加26.1%。出貨量方面，群創大尺寸合併出貨量共計1106萬2000片，與2012年12月相比減少16.4%，與去年同期相比增加25.8%；中小尺寸合併出貨量共計3711萬7000片，相較2012年12月份減少0.7%，與去年同期相比增加48.5%。群創將於2月26日舉行第4季法說會公布第4季財報及營運展望。
72,72,2013/02/08,筆電代工Q1淡季 緯創手持裝置出貨最強 增幅達1成,筆電代工緯創()與仁寶()今(8)日趕在農曆年前公布 1 月營收，在淡季效應影響下，兩家營收皆較12月下滑，出貨量方面，緯創出貨達230萬台，較12月減少20萬台，而仁寶則表現持平，出貨量維持在380萬台；展望第 1 季，緯創預期各產品線中，僅手持裝置出貨量可望向上成長，估出貨季增幅度達 1 成，而筆電出貨則受淡季影響，預期出貨會季減 1 成。緯創 1 月合併營收為529.5億元，較12月下滑 4 %左右，較去年同期則成長2.8%，仁寶合併營收則達571.8億元，月減5.8%，年增30.3%，兩家營收皆向下滑落。出貨量方面，緯創 1 月筆電出貨量230萬台，較12月減少20萬台，TV、伺服器出貨也向下滑落，分別達30萬台與14萬台，桌上型與液晶螢幕則向上成長，達120萬台與80萬台，手持裝置出貨成長最多，出貨量達190萬台，月增60萬台，表現最猛。緯創表示，第 1 季已進入淡季，因此多數產品皆會向下滑落，僅手持裝置出貨表現最強，估出貨量季增 1 成，而桌上型電腦與液晶螢幕出貨持平或微幅下滑，相對其他產品持穩，其餘產品如筆電、伺服器、平板電腦等出貨則全面下滑，其中筆電出貨預期季減幅度約 1 成，表現進入淡季效應。
73,73,2013/02/08,揚智1月營收減14.7% 宣布處分資產利益達8.9億元,STB IC設計揚智()今(8)日公告 1 月合併營收，達3.5億元，較12月減少14.7%，較去年同期增加5.1%；揚智並公告，處分非核心資產，處分利益總計達8.9億元。揚智表示，1 月整體STB營收雖較12月下降，但IP STB銷售續創佳績，而中國Cable市場處於旺季水準︑長期佈局的新興市場Pay-TV市場也有斬獲，整體Pay-TV市場則較12月成長，Pay-TV運營商市場與IP市場持續為公司重點發展與投入之目標︒另外，揚智也在今日公告，處分非核心資產NASA科技總署大樓7至10樓及其相關持分公共空間及停車位之事宜，成交總價為17.7888億元，預計處分利益約為8.9億元(扣除土地增值稅後)。
74,74,2013/02/08,郭台銘籲重視教育！教育部長3天前寫信求助 鴻海慷慨捐7000萬元,鴻海集團()董事長郭台銘今天表示，台灣應該把教育當成最重要的事，拚經濟成長轉型，最重要的關鍵就是人才，呼籲立法委員勿刪教育預算，並考慮成立監督聯盟，要大家不要把票投給砍教育預算的立委。同時郭台銘並透露，教育部長蔣偉寧3天前為「夜光天使」計畫案，寫信求助，雖然不在鴻海捐助計畫內，但鴻海還是願意捐助7000萬元，補足「夜光天使」計畫差額。鴻海集團今天舉行慈善嘉年華會，教育為活動主軸之一。郭台銘指出，目前台灣經濟面臨轉型，產業結構調整，關鍵就在於人才，台灣要加速培育人才，拚經濟也正是拚人才培育。郭台銘指出，他回到山西老家，看到牆上掛著「再窮不能窮教育，再苦也不能苦孩子」標語，感觸良深，而先前與印尼總理會面，印尼也將教育經費預算，明訂不得低於總預算20%，3天前，他又收到教育部長蔣偉寧的信，表示因為教育預算遭砍，教育部推動要幫助弱勢學童的的「夜光天使」計畫，捐助經費也不足，雖然不在鴻海年度捐助計畫預算內，但鴻海還是願意補足7000萬元，讓「夜光天使」計畫得以順利啟動。郭台銘認為，現在連印尼、泰國、中國都在推動雲端教育，台灣在雲端教育相對落後，應該加速推動。而鴻海富士康集團，也預定3月將推動一項網路大學計畫，讓所有人都是學生，繼續可透過「網路大學」繼續學習。郭台銘強調，台灣應該編列更多預算在教育項目中，教育結合雲端，讓偏遠地區可以學習，很多學校經費不足，可以用雲端提升教育．把固定成本和設施降低，讓每個年輕人、讓每個都市、鄉村和偏遠地區，可隨時享受同等教育。郭台銘說，台灣應該把教育當作最重要的事業，教育應該要用雲端教育，把固定成本和設施降低，進一步把全世界最好的教育內容引進，讓每個年輕人、讓每個都市、鄉村和偏遠地區，可隨時享受同等教育。台灣的未來在年輕人，年輕人的未來在教育，要讓年輕人的未來有希望。郭台銘在今天鴻海慈善嘉年華活動中，並特地在愛心市集中，將永齡希望小學的電子書包展示給蔣偉寧看，也特地至喜憨兒社會福利基金會攤位，與喜憨兒們一起製作餅乾，表示對弱勢族群教育的支持。
75,75,2013/02/08,郭台銘籲重視教育！教育部長3天前寫信求助 鴻海慷慨捐7000萬元,鴻海集團()董事長郭台銘今天表示，台灣應該把教育當成最重要的事，拚經濟成長轉型，最重要的關鍵就是人才，呼籲立法委員勿刪教育預算，並考慮成立監督聯盟，要大家不要把票投給砍教育預算的立委。同時郭台銘並透露，教育部長蔣偉寧3天前為「夜光天使」計畫案，寫信求助，雖然不在鴻海捐助計畫內，但鴻海還是願意捐助7000萬元，補足「夜光天使」計畫差額。鴻海集團今天舉行慈善嘉年華會，教育為活動主軸之一。郭台銘指出，目前台灣經濟面臨轉型，產業結構調整，關鍵就在於人才，台灣要加速培育人才，拚經濟也正是拚人才培育。郭台銘指出，他回到山西老家，看到牆上掛著「再窮不能窮教育，再苦也不能苦孩子」標語，感觸良深，而先前與印尼總理會面，印尼也將教育經費預算，明訂不得低於總預算20%，3天前，他又收到教育部長蔣偉寧的信，表示因為教育預算遭砍，教育部推動要幫助弱勢學童的的「夜光天使」計畫，捐助經費也不足，雖然不在鴻海年度捐助計畫預算內，但鴻海還是願意補足7000萬元，讓「夜光天使」計畫得以順利啟動。郭台銘認為，現在連印尼、泰國、中國都在推動雲端教育，台灣在雲端教育相對落後，應該加速推動。而鴻海富士康集團，也預定3月將推動一項網路大學計畫，讓所有人都是學生，繼續可透過「網路大學」繼續學習。郭台銘強調，台灣應該編列更多預算在教育項目中，教育結合雲端，讓偏遠地區可以學習，很多學校經費不足，可以用雲端提升教育．把固定成本和設施降低，讓每個年輕人、讓每個都市、鄉村和偏遠地區，可隨時享受同等教育。郭台銘說，台灣應該把教育當作最重要的事業，教育應該要用雲端教育，把固定成本和設施降低，進一步把全世界最好的教育內容引進，讓每個年輕人、讓每個都市、鄉村和偏遠地區，可隨時享受同等教育。台灣的未來在年輕人，年輕人的未來在教育，要讓年輕人的未來有希望。郭台銘在今天鴻海慈善嘉年華活動中，並特地在愛心市集中，將永齡希望小學的電子書包展示給蔣偉寧看，也特地至喜憨兒社會福利基金會攤位，與喜憨兒們一起製作餅乾，表示對弱勢族群教育的支持。
76,76,2013/02/08,聯電元月營收年增6.87% 2月納入和艦貢獻,聯電 ()()今(8)日公告元月合併營收為94.52億元，終止連續下跌，並較去年同期增加6.87%。因應國際會計準則(IFRS)上路，聯電公告自結元月合併營收為94.52億元，年增6.87%。其中，1月晶圓製造業務營收為89.27億元，較去年12月則約增加14.5%。聯電去年第4季營業收入為260.9億元，聯電法說時釋出今年首季在29.5元水準下。估出貨季增6%，產品平均售價(ASP)降6%，納入和艦後產能利用率也將從80%降至75%，本業損益兩平。聯電今年資本支出設定15億美元。在28奈米進度略低預期情況下，今年40奈米仍是主要營收來源；在去年第四季財報顯示區域市場營收占比中，亞洲季增5%，達45%，隨著今年2月初期納入和艦科技後，來自中國大陸貢獻仍將持續增加。
77,77,2013/02/08,台灣元月稅收年增28.8% 並修正去年全年稅收1.79兆元 創歷年最高,財政部今(8)日公布今(2013)年元月稅收1203億元，年增28.8%，主要因去年一月為農曆春節，比較基期低所致。並修正101年全年稅收統計，在納入解繳款項後，全年稅收1.79兆元，為歷年最高。財政部表示，1月實徵淨額1203億元，占本月分配預算數98.6%，較上年同月增加269億元，是因上年同月適逢農曆春節，工作天數減少，基期較低所致。其中增加較多者為：營業稅增加96億元、土地增值稅增加48億元、貨物稅增加43億元。而1月集中及店頭市場股票平均每日成交值分別為780億元及134億元，去年同月分別為902億元及115億元，但去年同月適逢農曆春節，股票市場營業日數較少，致本月實徵淨額為58億元，占本月分配預算數86.0%，較上年同月增加19億元或年增47.2%。此外，有關去年全年稅收，財政部表示，由於部分稅款未及辦理劃解，經納入後，去年12月賦稅收入修正為1042億元，較原初步統計增加174億元，其中營業稅增加105億元、營利事業所得稅增加24億元、綜合所得稅增加18億元較多。經修正後，去年全年稅收實徵淨額1兆7967億元，為歷年最高，較前年增加321億元或1.8%；占全年度預算數98.6%，還是比預算目標短徵258億元。
78,78,2013/02/08,遠傳1月 ESP 0.25元 估農曆年4大加值服務下載增10-40%,遠傳()公佈1月營收77.63億元，合併EBITDA與稅後淨利分別19.09億元與8.14億元，自結稅後每股盈餘 0.25元。市場分析在高階智慧機陸續銷售帶動，有助行動加值營收服務，遠傳也看準農曆年商機，推出相關加值服務優惠，遠傳門市、網路、加值服務春節假期不打烊，S市集、Omusic、e書城、遠傳影城下載量估計成長10-40%遠傳先前就表示，今年要力拚加值服務，看好S市集、e書城、Omusic與遠傳影城4大加值服務營收目標倍增。
79,79,2013/02/08,匯市封關 新台幣一次貶足 貶破29.7元關卡 年後不排除見3字頭,台北匯市今(8)日封關，由於出口商拋匯已告一段落，且、兌美元匯率同步走貶，不僅跟貶，更在這次的亞幣競貶賽中第2度貶破29.7元，再創去(2012)9月10日以來新低，外匯交易員認為，今日貶幅達0.4%，比起貶近0.3%、貶近0.2%還要劇烈，顯示台灣央行有意持續促貶，也有「讓貶起來等的意味」，不排除農曆年後彭淮南防線將降至「3字頭」附近。兌1美元以29.750元作收，貶值1.20角、貶幅0.4%，台北外匯經紀公司成交量9.60億美元，波動幅度1.38角。早盤以貶值5分開出後，雖一度因日競貶賽歇緩，由貶轉升，但午盤過後貶幅擴大，下午3點過後更快速貶值8分，終場以最低價作收，不僅是外商買匯力道增強，外匯交易員認為，本周一度貶破94元關卡，因此，目前走勢主要還是央行促貶所致，由於封關後，無法讓即時跟上日競貶賽，可能是有先讓多貶一點，再視後市情況調整的意思。據觀察，在過去一整年龍年以來升值2.4角、升幅0.8%，回顧龍年開紅盤日時，匯價低至29.99元，分析師也指出，去年央行面臨物價「保2」戰、且美元因連續寬鬆貨幣政策走弱，央行讓跟隨非美貨幣緩升，也有緩和物價的作用，但央行總裁彭淮南日前表示，今年物價壓力不大，CPI年增率可能僅1.5%-1.6%左右，明顯在「2%防線」下，不排除將見3字頭，以維持出口競爭力。日本央行總裁白川方明意外宣布提前下台，顯示安倍政府極寬鬆貨幣政策堅定；另一方面，歐洲央行如市場預期維持利率0.75%低點不變，不過歐洲央行總裁德拉吉也表示，最近升值恐減緩經濟成長，外匯交易員認為，國際匯市近期變化恐怕更為劇烈。
80,80,2013/02/08,鴻海連開3天馬拉松檢討會 郭台銘：去年「有風有雨有浪花」 成績尚滿意！,鴻海集團()今天舉行「創新鴻海慈善嘉年華」活動，鴻海集團董事長郭台銘透露，在今天的活動之前，已經連續開了3天，每天從早上7點到晚上10點的「馬拉松檢討會」。去年景氣雖然「有風、有雨也有些浪花」，去年鴻海集團去年營收仍繳出3.9兆元的成績單，尚稱滿意，也感謝鴻海全體員工的努力。郭台銘表示，去年新聞媒體也報導鴻海有「亂」的地方，也在檢討會中，要求持續檢討改進。鴻海今天舉辦「慈善嘉年華」活動，活動會場，高掛著由郭台銘親擬的「情繫創新轉型商務雄攀無邊雲端」、「胸懷慈善奉獻愛心助建有感社會」對聯，除了今天的慈善活動主軸外，創新、商務、雲端也都機將是鴻海今年業績發展方向的「關鍵字」。展望2013年，郭台銘表示，將繼續秉持一貫毅力與努力，集團持續往「貿技工」(貿易、技術、加工製造)轉型與升級，並強化軟體內容，成為世界一流的科技服務業。鴻海也將努力發展設計與創意，邊做邊修正學習，不斷創新。鴻海今天在慈善嘉年華活動中，一開始就由永齡希望小學小朋友與郭台銘一起，領唱國歌，這也是鴻海近幾年來，再度在大型公開活動中，恢復「唱國歌」的傳統。富邦金控 ()董事長蔡明忠、教育部長蔣偉寧、中華電信 () 主管，以及土耳其、匈牙利駐台大使等，也均受邀參與鴻海今天的慈善嘉年華活動。鴻海今年的慈善嘉年華，三大主軸包括凝聚員工愛心、關心，持續貫徹社會企業責任，以及行動創新、融合多元文化創意，教育學習開發商貿潛力。
81,81,2013/02/08,鴻海尾牙  不邀藝人  改辦慈善嘉年華,鴻海今天舉辦尾牙，鴻海今年還是沒有邀請藝人表演，而是選擇在台大校園舉辦慈善嘉年華活動，活動是由張菲主持，郭台銘董事長表示，因為張菲向來對鴻海不離不棄，股票跌的時候還是會買，用慈善活動方式舉辦尾牙也都是員工的決定。(T)今年鴻海的最大獎是兩百張股票，價值將是一千六百萬元。
82,82,2013/02/08,鉅亨晚報 2013年2月8日,■春節長假展開，假期期間各地氣溫不至於太低，北部、東北部、東南部雲多有短暫雨，中南部則多為多雲到晴的好天氣，但日夜溫差大要留意。■新內閣公佈最後一波閣員名單，金管會副主委由政大商學院副院長王儷玲出任，工程會副主委則由工程會主任秘書顏久榮升任。■最新房價實價資訊揭露，台北市出現兩戶超高總價豪宅，其一為大直空軍總部後側的「富邦九莊」其中一戶成交價高達 3.4 億餘元，另外信義計畫區的「昇陽國寶」樓中樓售價也達3.4億元。■12月房價實價登錄資訊顯示，台北市12月房屋均價較上月下跌 6.9%，中正區跌價達 38%。■我國超馬好手陳彥博正在加拿大挑戰育空700公里極地超馬橫越賽，2月4日展開的賽程為期13天，要在零下62度的低溫進行 312 小時的挑戰。■台積電()()今(8)日公佈2013年1月營收報告。2013年1月合併營收約為474.39億元，較上月增加了27.7%，較去年同期則增加了37.1%。■科技網站 BGR 周四 (7日) 發布報導，南韓樂金 (LG Electronics Inc.)(066570-KR) 的自家品牌主打機 Optimus G，在全球創下優秀銷售佳績，不過現傳聞指出，公司有意推出酷似三星電子 (Samsung Electronics Co.)(005930-KR) 旗艦機的產品，且同樣命名為「Optimus G Pro」。■《路透社》周四 (7日) 報導，蘋果 (Apple Inc.)() 取消優先股的舉動，面臨來自大股東的正面挑戰，知名對沖基金經理 David Einhorn 向法院正式提出告訴，要求蘋果從 1370 億美元的鉅額現金池中，撥出更多資金回饋給投資人。■今年農曆除夕及春節期間（即農曆除夕至初三，本年度為2月9日至12日）到底該如何放假？近日接獲許多民眾詢問的勞委會表示，二個節日都屬於勞動基準法第37條及其施行細則第23條規定應該放假之日（即俗稱之國定假日），工資應由雇主照給；雇主如徵得勞工同意在過年休假日出勤工作，工資應加倍發給否則勞工可申訴、違者也將依法查處。 (接下頁)[NT:PAGE=$]■《路透社》(Reuters)周五(8日)報導，日本去(2012)年經常帳盈餘創下史上最少紀錄，主要係因全球需求疲弱以及能源進口的增加造成12月經常帳數字連2月呈現赤字。■內政部第五波實價登錄資料今天揭露，本次台北市商用不動產最高總價為中正區整棟標售的「襄陽大樓」，成交總價為16億1680萬，其次為中山區「東姿商務旅館」，總價5億元；住宅方面，則是中山區通北路65巷的「富邦九莊」3億4023萬元，信義區的「昇陽國寶」豪宅則以總價3.4億元緊追在後。■日本2012年經常帳盈餘4.7兆■中國1月貿易順差1832.1億元 出口同比增長25%■中國1月CPI同比增長2% 食品價格漲2.9%■台北股市 8 日休市。■澳洲 S&P/ASX 200 指數 8 日收報4971.300點，漲35.598點或0.72%。■日經 225 指數 8 日收報11153.16點，跌203.91點或1.80%。■南韓 Kospi 指數 8 日收報1950.90點，漲19.13點或0.99%。■香港恒生指數 8 日收盤報23215.16點，漲38.16點，漲幅0.165%。■上海 8 日收盤報2432.40點，上漲13.87點或漲幅0.57%。■台北匯市 8 日收報29.750元兌1美元，貶值1.20角。■16:00美元/ 報6.23元，漲0.01分或0.00%
