,Unnamed: 0,date,title,content
55,55,2013/05/15,乾景投顧盤後分析－法人偏多操作 仍有續漲空間,◆盤勢分析 台股周三早盤面臨結算，指數雖一度拉回至平盤附近，引發市場擔憂是否會有壓低結算的可能，不過尾盤在金融股適時加入戰局下，多頭再次展現拉高結算的企圖，終場台股大漲66點，一口氣衝破8300點，來到8313點，成交量也較前二個交易放大至884億元。目前台股再度站上8300點的位置，離8500點的證所稅天險僅不到200點之遙，也就是說現階段指數位置距離8500點，已經拉近在一個交易日之內即可達陣的攻擊位置，而多頭會有如此強大的動作，應該和近期證所稅進入商議修正有關，因此周三的急拉尾盤代表著市場對於證所稅會廢除8500點的限制有很大的信心。若再從周三結算後的盤後資訊來分析，外資於現貨市場仍為買超50億元，連續買超天數達15天，至於6月份的布局為淨多單15819口，因此周三尾盤的急拉呼應了外資持續多方操作的作為，故建議投資人現階段仍應以偏多操作為宜。簡福杉分析師
56,56,2013/05/15,乾景投顧盤後分析－法人偏多操作 仍有續漲空間,◆盤勢分析 台股周三早盤面臨結算，指數雖一度拉回至平盤附近，引發市場擔憂是否會有壓低結算的可能，不過尾盤在金融股適時加入戰局下，多頭再次展現拉高結算的企圖，終場台股大漲66點，一口氣衝破8300點，來到8313點，成交量也較前二個交易放大至884億元。目前台股再度站上8300點的位置，離8500點的證所稅天險僅不到200點之遙，也就是說現階段指數位置距離8500點，已經拉近在一個交易日之內即可達陣的攻擊位置，而多頭會有如此強大的動作，應該和近期證所稅進入商議修正有關，因此周三的急拉尾盤代表著市場對於證所稅會廢除8500點的限制有很大的信心。若再從周三結算後的盤後資訊來分析，外資於現貨市場仍為買超50億元，連續買超天數達15天，至於6月份的布局為淨多單15819口，因此周三尾盤的急拉呼應了外資持續多方操作的作為，故建議投資人現階段仍應以偏多操作為宜。簡福杉分析師
57,57,2013/05/15,證所稅修法 IPO留不留成關鍵,國民黨立院黨團「證所稅檢討小組」今晚將召開第一次會議，國民黨立院黨團書記長賴士葆強調，他將堅持IPO的部分不能拿掉。不過王金平也反映證券業者的心聲，認為IPO太複雜，應該藉由這次修正證所稅的機會乾脆拿掉。(程平報導)賴士葆認為，如果證所稅修正要把IPO拿掉，那證所稅的精神就沒有了，乾脆別修。商總監事會召集人王應傑也呼應這樣的說法，認為IPO的部分可以保留。不過證券公會理事長簡鴻文說，希望IPO不要再設立門檻，法人就核實課稅，自然人就用設算來處理。王金平則是重申這樣的立場，強調過去連金管會都最反對IPO，應該藉這個機會，把複雜的IPO拿掉。對於各方不同的意見，金管會副主委吳當傑表示，財政部是權責單位，金管會也會參與討論。財政部次長曾銘忠則表示，會參考各界意見去研議。
58,58,2013/05/15,永豐期貨台指選擇權盤後－期指拉高結算 台股收盤攻上8300點,◆期貨走勢6月份週三上漲33點收在8308點。價差方面，與電子期為逆價差，其中逆價差10.59點，電子期逆價差0.29點，金融期正價差0.12點，摩台期正價差0.26點。三大期指以金融期表現較為強勁。從期指大額交易人部位變化來分析，全月份十大交易人多單減碼989口，淨多單降至11463口，特定法人多單加碼364口，淨多單升至11311口。三大法人於現貨市場持續買超49.19億元，於期貨市場多單減碼3162口，淨多單降至13800口，外資期貨多單減碼631口，淨多單降至15819口，顯示法人心態仍維持偏多不變。期貨走勢方面，外資持續買超激勵了市場的信心，週三以小高開出，不過鴻海第1季獲利表現不如市場預期，壓抑了指數的表現，盤勢也壓回至平盤附近震盪整理，午盤過後，在金融權值股領軍反攻下，指數由黑翻紅，終場收盤時再度站上5日線之上。由技術面來看，台股拉出一跟留短下引線紅K棒，收盤價位續創波段新高，顯示多方盤面優勢仍在，短線上量能變化仍是未來是否仍有高點可期的關鍵，操作上建議沿五日線偏多操作為宜，並請善設停損。◆選擇權分析選擇權從成交量來觀察，6月份買權集中在8600點，賣權則是集中在8000點。未平倉量部份，買權OI升至587633口，最大序列8600點，水位37211口；而賣權OI則是升至762523口，最大序列7800點，水位24370口。全月份未平倉量put/call ratio由1.42升至1.46(+2.89%)，6月買權平均隱含波動率由10.04升至10.44%(+3.85%)， 賣權平均隱含波動率則由13.38升至13.83%(+3.31%)，買賣權同升，在多方掌握優勢下，操作上建議於8300-8500 點建立買權多頭價差因應。
59,59,2013/05/15,永豐期貨台指選擇權盤後－期指拉高結算 台股收盤攻上8300點,◆期貨走勢6月份週三上漲33點收在8308點。價差方面，與電子期為逆價差，其中逆價差10.59點，電子期逆價差0.29點，金融期正價差0.12點，摩台期正價差0.26點。三大期指以金融期表現較為強勁。從期指大額交易人部位變化來分析，全月份十大交易人多單減碼989口，淨多單降至11463口，特定法人多單加碼364口，淨多單升至11311口。三大法人於現貨市場持續買超49.19億元，於期貨市場多單減碼3162口，淨多單降至13800口，外資期貨多單減碼631口，淨多單降至15819口，顯示法人心態仍維持偏多不變。期貨走勢方面，外資持續買超激勵了市場的信心，週三以小高開出，不過鴻海第1季獲利表現不如市場預期，壓抑了指數的表現，盤勢也壓回至平盤附近震盪整理，午盤過後，在金融權值股領軍反攻下，指數由黑翻紅，終場收盤時再度站上5日線之上。由技術面來看，台股拉出一跟留短下引線紅K棒，收盤價位續創波段新高，顯示多方盤面優勢仍在，短線上量能變化仍是未來是否仍有高點可期的關鍵，操作上建議沿五日線偏多操作為宜，並請善設停損。◆選擇權分析選擇權從成交量來觀察，6月份買權集中在8600點，賣權則是集中在8000點。未平倉量部份，買權OI升至587633口，最大序列8600點，水位37211口；而賣權OI則是升至762523口，最大序列7800點，水位24370口。全月份未平倉量put/call ratio由1.42升至1.46(+2.89%)，6月買權平均隱含波動率由10.04升至10.44%(+3.85%)， 賣權平均隱含波動率則由13.38升至13.83%(+3.31%)，買賣權同升，在多方掌握優勢下，操作上建議於8300-8500 點建立買權多頭價差因應。
60,60,2013/05/15,永豐期貨台指選擇權盤後－期指拉高結算 台股收盤攻上8300點,◆期貨走勢6月份週三上漲33點收在8308點。價差方面，與電子期為逆價差，其中逆價差10.59點，電子期逆價差0.29點，金融期正價差0.12點，摩台期正價差0.26點。三大期指以金融期表現較為強勁。從期指大額交易人部位變化來分析，全月份十大交易人多單減碼989口，淨多單降至11463口，特定法人多單加碼364口，淨多單升至11311口。三大法人於現貨市場持續買超49.19億元，於期貨市場多單減碼3162口，淨多單降至13800口，外資期貨多單減碼631口，淨多單降至15819口，顯示法人心態仍維持偏多不變。期貨走勢方面，外資持續買超激勵了市場的信心，週三以小高開出，不過鴻海第1季獲利表現不如市場預期，壓抑了指數的表現，盤勢也壓回至平盤附近震盪整理，午盤過後，在金融權值股領軍反攻下，指數由黑翻紅，終場收盤時再度站上5日線之上。由技術面來看，台股拉出一跟留短下引線紅K棒，收盤價位續創波段新高，顯示多方盤面優勢仍在，短線上量能變化仍是未來是否仍有高點可期的關鍵，操作上建議沿五日線偏多操作為宜，並請善設停損。◆選擇權分析選擇權從成交量來觀察，6月份買權集中在8600點，賣權則是集中在8000點。未平倉量部份，買權OI升至587633口，最大序列8600點，水位37211口；而賣權OI則是升至762523口，最大序列7800點，水位24370口。全月份未平倉量put/call ratio由1.42升至1.46(+2.89%)，6月買權平均隱含波動率由10.04升至10.44%(+3.85%)， 賣權平均隱含波動率則由13.38升至13.83%(+3.31%)，買賣權同升，在多方掌握優勢下，操作上建議於8300-8500 點建立買權多頭價差因應。
61,61,2013/05/15,新台幣見3字頭  午盤轉升 不排除央行促貶收3字頭,匯率持續受到台灣央行促貶與外資匯入造成升值壓力拉鋸，今(15)日成交量持續放大，早盤以貶值9.4分開出後低見「3字頭」， 最低一度貶至30.005元，不過隨即在外資持續拋匯下，匯率拉回29.86-29.88元附近震盪，外匯交易員認為，早盤以3字頭開出，央行促貶態度明確，儘管盤中轉升，但今續貶，不排除尾盤央行將一舉促貶再度見到3字頭。兌一美元午盤以29.862元暫收，升值4.4分，升幅0.15%，盤中最高一度來到29.843元，波動幅度達1.62角，台北外匯經紀公司成交量7.82億美元。外匯交易員指出，兌美元又貶破102元，長期趨貶趨勢不變，帶動亞洲其他貨幣持續走弱，尤其影響走勢最深的今盤中繼續重貶0.4%上下，與午盤時轉升的趨勢背馳，因此判斷，尾盤可能再受央行作價一舉促貶站回30元大關，以跟進貶值腳步。在主要亞幣中，貶幅最為劇烈已逾0.4%，、等貶幅不到0.1%，而僅在平盤附近弱勢整理。元大寶華綜合經濟研究院也分析，持續走弱，預估本周也將隨著貶勢反轉走貶，難以轉強，不排除向短線目標有效匯率36個月移動平均中線30.43靠攏。
62,62,2013/05/15,太景生技首創 完成兩岸奈諾沙星NDA申請,由永豐餘()轉投資的太景生技宣布，向行政院衛生署食品藥物管理局(TFDA)及中國國家食品藥品監督管理總局(CFDA)，提出專利新藥奈諾沙星的新藥查驗登記（NDA）申請，預估2014年上半年取得藥證，為兩岸衛生合作建立首座里程碑。太景生技表示，奈諾沙星是台灣首例適用海峽兩岸衛生合作協議，由雙方藥監局共同選定作為首例示範案例的新藥，獲准上市後，大中華區的病患可望搶先受惠，為兩岸的衛生合作，交出一張亮麗的成績單，這也是台灣目前唯一符合CFDA定義的1.1類新藥。太景生技指出，所謂「1.1類新藥」是指具備全新化學結構專利藥物，在中國進行一至三期臨床試驗，且尚未在中國以外地區核准銷售的藥物。「1.1類新藥」可享有藥價優惠。目前奈諾沙星為全新化學新藥，具有11項不同專利，為太景獨有，全球專利保護至2029年。除奈諾沙星外，太景專利新藥幹細胞驅動劑布利沙福（TG-0054）、抗C肝病毒藥物TG-2349也已進入美國FDA IND的二期臨床階段。布利沙福也甫取得CFDA 1.1類新藥的臨床試驗許可。太景生技表示，奈諾沙星口服劑型社區型肺炎的3期臨床試驗，在2012年8月完成，一共在兩岸招募了532位病人，其中大陸441位，台灣91位，臨床試驗證明，除了治療效果卓著外，還具備廣譜性與安全性，能對多種抗藥性細菌，包括抗藥性日益升高的MRSA（抗藥性金黃色葡萄球菌）與抗奎諾酮類病菌（包括肺炎鏈球菌），是理想的一線治療抗生素；除口服劑型外，太景也正在台灣與大陸進行針劑劑型的社區型肺炎2期臨床試驗。IMS估計，若以社區型肺炎與糖尿病足感染為適應症，奈諾沙星每年在全球銷售金額最高可達約12億(約合360億元)，若加上奈諾沙星用於嚴重院內感染及其他複雜皮膚及組織感染等適應症，市場規模更為可觀。太景生技進一步表示，2012年6月與中國上海A股上市公司浙江醫藥集團簽訂合作協議，創下台灣新藥研發公司授權中國大陸醫藥集團的首例，並於2012年取得800萬美元的簽約授權金，根據雙方協議，太景將授權浙江醫藥在中國製造與行銷奈諾沙星。浙藥將支付太景其中國市場淨銷售額7%至11%，作為銷售權利金。估計奈諾沙星在中國的年度銷售額可達10億，其中包含口服與針劑劑型，若日後加上糖尿病足之適應症，則可望更高，除中國市場外，也正積極洽談歐、美、日與其他市場的授權事宜中。另外布利沙福及TG-2349方面，目前布利沙福公司正在美國進行以幹細胞移植為適應症的2期臨床試驗，CFDA也核准太景在大陸進行布利沙福以化療促敏為適應症的2期臨床試驗。近期內也將在台灣申請化療促敏的臨床試驗許可；TG-2349方面，規畫利用可對抗所有基因型C肝病毒的優越特性，正與具備可結合TG-2349治療C型肝炎療法的公司洽談中，將合力研發業界最佳的C肝病毒無干擾素療法。太景生技執行長許明珠博士表示，公司成立以來，就以研發『First in Class』與『Best in Class』藥物為目標，充分發揮經營團隊在世界首創新藥的發現、開發、全球法規，以及使研發結果在中國商品化的專長，打造了三項成功的產品。奈諾沙星是太景的第一個上市的藥物，這不僅是太景重要的里程碑，更證明台灣的團隊也能打造出世界級的藥物。而布利沙福與TG-2349，也已進入2期臨床階段，很快未來加入太景的產品線。
63,63,2013/05/15,台股盤後─裡應外合！證所稅掀鍋蓋 外資拉高結算 站上8300壘包,台股今天展現難得的「裡應外合」氣勢，不僅美股續強，亞股也一片紅通通，台股股民最關切的「證所稅」8500點鍋蓋，可望正式掀開，加上外資擺明拉高結算，擴大獲利，大立光突破900元，搶回股王寶座，帶領多頭重振雄風，電金傳合擊，大盤開高震盪，1點過後，再度出現一輪急拉，收盤時以上漲66.77點、8318.59點作收，成交值放大至884.14億元，成功站上8300點壘包。電子類股部分，今天大立光氣勢最旺，衝過900元大關，大漲逾6%，不僅帶動高價股，光學族群也跟著衝鋒，TPK大漲逾4%，亞光也挾轉虧為盈題材，跳空漲停，節能族群中，太陽能攻勢再起，LED族群也轉強，電子權值股中，台灣大也衝上漲停，和碩漲幅逾3%，日月光、友達、遠傳等漲幅都逾2%，雖然台積電尾盤翻黑，未再創新高，鴻海也因首季財報讓法人失望，跌幅逾1%，略壓抑電子指數漲幅，僅上漲0.65%，占大盤成交比重稍稍降至67%。金融類股部分，今天以證券相關類股，對證所稅可望將掀鍋蓋，最為雀躍，元大金大漲3.6%，一馬當先，富邦金、國泰金也都有2%以上的漲幅，其餘官股行庫也沒漏氣，兆豐金、華南金漲幅都逾1%，金融指數漲幅達1.5%，占大盤成交比重升溫至7.8%。傳產族群部分，「財報效應」持續在盤面升溫，首季財報亮眼的營建等族群，相對強勢，今天包括營建、化工、造紙、紡織、觀光等漲幅都逾1%，各類股全面收紅。今天以儒鴻大漲6%、信義漲幅逾4%、國建漲幅逾3%，東元漲幅逾2%，表現最為亮麗。台股在8300上下量縮，連收4根小黑棒之後，今天以「裡應外合」策略，隨政策打算掀開8500點證所稅鍋蓋，激勵內資進場意願，外資也為留倉的台指多單部位，拉高結算，果然讓今天的台股收盤位置，再創波段新高，多方再度大獲全勝。以台股今天收盤位置來看，再登21個月新高，且成交量又站回800億元以上，多頭再度搶回盤勢掌控權。至於台股能否站穩8300點，持續衝過8500點，仍得唯量是問，如果量能不出，台股恐又得重演高檔震盪老招，等待下一波放量攻擊機會。
64,64,2013/05/15,兆赫Q1太「匯」賺，獲利季增4.5倍，優預期,精實新聞 2013-05-15 記者 陳祈儒 報導衛星通訊廠兆赫（2458）Q1 EPS 0.57元，大幅優於市場的預期，主要是第一季有1.02億元的匯兌收益，再加上產品毛利率也穩定，讓第一季稅後獲利、季增450.6%，在同業中稅後季增率幅度居冠，而每股獲利居第5位。衛星通訊廠截到下午13：00還有台揚（2314）、致振（3466）還未出具詳細第一季財報。上周已公告百一（6152）、啟碁（6285）分別居每股獲利的前兩名，稅後EPS依序是0.96元，0.92元。其中，百一亦因為遷廠利益，激勵單季稅後淨利季增259%，季成長也是名列前茅。兆赫今年第二季比第一季有一定的成長。法人預計，若第二季季營收達20~21億元，則較首季的16億元季成長約28%。
65,65,2013/05/15,《光通訊》Q1華星光EPS走淡，波若威/聯鈞爭王,精實新聞 2013-05-15 記者 陳祈儒 報導光纖通訊與光通訊元件產業中，華星光（4979）是近兩年每股獲利的常勝軍，但是大陸、美國等市場第一季GPON逐漸取代EPON，而其目前仍以EPON為營運主軸，同時產業同步進入淡季調整，華星光第一季EPS為0.65元，低於市場約0.9~1元的預期。預料第一季將由波若威（3163）、聯鈞（3450）爭奪每股獲利冠軍。截至今日中午前，光通訊業還有聯鈞（3450）、光環（3234）、F-科納（4984），約1/3比例的公司未公布財報。目前以波若威公布的首季EPS 0.72元居冠，其次才是華星光的0.65元。過往華星光、聯鈞並列為市場全年每股獲利的領先族群，法人預估，華星光、聯鈞今年EPS皆約可達4.5元以上，其中，聯鈞不排除全年每股獲利挑戰5元。不過，華星光3月與4月份營收月成長幅度都不高，而且華星光GPON在第二季下旬之前尚未正式大量出貨，目前仍以EPON為營運主軸，因此法人目前對其後續營收動能的估算，應會低於先前預期。就目前所公布獲利、毛利率情況來看，因為第一季是光通訊產業的傳統淡季，波若威、上詮(3363)、台通(8011)第一季稅後獲利皆大幅衰退，分別季衰退33.8%、51%、77%。而毛利率大多數也都呈現季衰退，僅上詮的毛利率季增0.7個百分點。而聯鈞2013年第一季營收因應IFRS會計準則，要加計子公司公佈合併業績，不同於2012年只公布母公司業績，所以營收大幅成長；在業外還要調整下，聯鈞第一季獲利能否站穩1元，還有變數。除了波若威、聯鈞第一季每股獲利可望在光通訊族群稱王外，同業光環因為全年每股獲利可望有4元水準，也是每股獲利冠軍的潛在候選人。整體來看，第一季產業動能來自大陸電信市場，以及美國市場，國內光通訊標案不如去年同期的表現，預計6月份國內標案才有明顯的回升。而值得注意的是，日本、美國光纖大廠在大陸客戶的GPON訂單進度尚稱順利，與國內業者的差距拉大，將影響雷射二極體公司第一季財報表現的因子。
66,66,2013/05/15,毛利率驟降，正達Q1獲利減5成，每股賺0.31元,精實新聞 2013-05-15 記者 許曉嘉 報導保護玻璃/鍍膜玻璃供應商正達（3149）公布2013年第一季財報。該公司今年第一季合併營收達到34.88億元，季增約8%、年增近80%，不過，毛利率降到12.2%，季減逾5個百分點、年減逾10個百分點，儘管費用率降低，但第一季營業淨利1.61億元，仍季減近38%、年減近41%，稅前淨利約1.77億元，因所得稅費用9501萬元，稅後盈餘則約8207萬元，季減約5成、年減約6成，每股稅後盈餘0.31元。（上季EPS為0.69元、去年同期EPS為0.95元）對於今年第一季毛利率下滑，公司方面說明，主要係因為正達成都新廠投產後、初期良率仍待拉升，不良品重貼導致成本增加，影響到第一季毛利率。不過，預期接下來成都廠的良率將逐步改善，順利的話，或許第二季毛利率就會有些好轉。展望第二季，正達4月營收約12.9億元，月增約1.3%，年增約114.5%。但因第二季觸控面板廠展望多偏保守、正達主要客戶之一正值新舊產品轉換過渡期，市場預期，正達5、6月營收表現可能平平，初估正達今年第二季營收可能近32-34億元，與首季相較呈現持平或季減1成以內。目前正達主要產品包括觸控感測玻璃、薄化玻璃、保護玻璃（表面玻璃）、光學鍍膜玻璃、3D模造玻璃。該公司今年預計將持續擴充保護玻璃（表面玻璃）及光學鍍膜玻璃產能，並與日廠旭硝子AGC合作投入玻璃建材市場。
67,67,2013/05/15,南亞Q1獲利跳增數倍，EPS0.9元,精實新聞 2013-05-15 記者 鄧寧 報導南亞（1303）今（15）日公布首季財報，因今年農曆年前EG需求頗為暢旺，是帶動本業獲利成長主因，加上轉投資的台塑化（6505）Q1獲利佳，南科（2408）更擺脫連續12季虧損、小賺5.26億元，讓南亞Q1稅後淨利達70.31億元，較去年Q4大增4.36倍、年增5.4倍，EPS0.9元，略優於原先預期的0.7~0.8元。南亞Q1合併營收742.65億元，季增2.3%、年減6.3%；合併毛利率11.18%，較前一季增逾1個百分點，較去年同期則略降；合併營業利益41.26億元，季成長高達89%，但較去年減少20%。就本業來說，主要是1、2月中國回補庫存力道強勁，EG利差也高，但3月起石化產品即開始掉價，而今年首季的聚酯與電子材料都相對平淡。南亞Q1獲利大幅成長，主要是來自業外收益貢獻，台塑化今年首季稅後淨利達95.87億元、EPS1.01元，亮眼的獲利讓其他三寶首季皆優於預期；而相較於以往需認列南科的大幅虧損，今年Q1南科小幅獲利逾5億元，也讓南亞鬆一口氣；另外還有匯兌收益與處分不動產利益等挹注將近10億元，南亞稅後淨利達70.31億元，季增4.36倍、年增5.4倍，EPS0.9元。
68,68,2013/05/15,台指期15日上漲31.00點或0.37% 收報8303.00點,今(15)日上漲31.00點或0.37% 收報8303.00點。
69,69,2013/05/15,毛利+獲利雙降！聖暉垂淚跌停 股價創3個月新低,無塵室與機電整合工程大廠聖暉()公布首季財報，稅後淨利1.47億元，年減5.84%，每股盈餘為2.48元，創下近6季新低，毛利率由前一季16.43%大幅降低為11.02%，創下1年來的新低，由於獲利及毛利率不如預期，今(15)日股價開盤隨即打入跌停板，摜破季線，創下近3個月新低。檢視聖暉財報，今年首季合併營收23.07億元，年增率18.61%，毛利率僅11.01%，較去年同期大減5.06個百分點，營業淨利僅1.39億元，年減37.67%，營益率6.02%，較去年期的11.49%大減5.4個百分點，稅前盈餘1.52億元，年減35.32%，歸屬母公司淨利1.14億元，年減34.1%，每股盈餘2.48元，低於去年同期的3.75元，低於法人圈預估挑戰4元成績。聖暉解釋，由於中國部分承接原有高科技產業的客戶受到景氣影響，基於長期合作，降低利潤以回饋客戶，且因於本季大量進場施作，導致部分本季工案毛利率呈現短期偏低的現象。聖暉指出，公司在中國大陸客戶原以外商為主，基於中國大陸經濟發展，其內資企業日漸成長，經過謹慎授信評估後，尋求逐步擴大客戶範圍，由於在此市場為新進入者，難免遭遇當地廠商低價競爭，導致部分工案毛利率偏低，另外對外開拓新設立分公司據點，在地化供應鏈仍在建立當中，在此過程階段不免成本偏高，也使得毛利率較往年下滑。
70,70,2013/05/15,鴻海季報低於法人預期 股價下挫,鴻海第一季財報終於公佈，鴻海首季合併營收為8089.67億元，年減一成九，市場最關注的營業利益率則為1.72%，每股稅後盈餘1.38元，這兩個數字都低遠於法人原先的預估，在法人圈引起一陣譁然。鴻海股價今天在失望性賣壓衝擊下開低修正，跌幅一度達2%，先前一度因為外資回補而出現一波漲勢，如今財報公佈不盡理想，是否引發外資大動作調節，值得觀察。（張佳琪報導）鴻海第一季財報揭露，合併營收為8089.67億元，較去年同期下滑19.21%；營業利益139.06億元，營業利益率1.72%。稅前淨利225.97億元，稅後淨利163.5億元，淨利率2.72%，第一季每股賺1.38元。這個數據公佈讓不少分析師跌破眼鏡，比原本預期得低了許多，尤其是EPS1.38元，不但比去年第一季差，也比許多外資法人預估的1.56元低，法人擔憂這可能透露著iPhone出貨下滑影響鴻海營運表現。失望性賣壓出籠，造成鴻海股價大跌，表現弱勢。其實，外資四月份大砍鴻海不手軟，就是在反應對鴻海第一季季報的擔憂，不過，日前市場傳出蘋果新款手機六月份將上市，這項消息讓外資買盤大幅回籠全力回補鴻海，造就鴻海股價出現一波「外資認錯行情」。如今財報出爐表現不盡理想，本來「認錯」回補的外資買盤勢必會受到衝擊，是不是會因此掀起另一波減碼賣壓，牽動鴻海股價後市。
71,71,2013/05/15,《股市》13:45台期指06 報8308.00點，漲33.00點或0.40%,《股市》13:45台期指06 報8308.00點，漲33.00點或0.40%。免責聲明：本文所載資料僅供參考，並不構成投資建議，鉅亨網對該資料或使用該資料所導致的結果概不承擔任何責任。該資訊若與事實不符，應以商品原交易所之公佈為主。
72,72,2013/05/15,台灣加權指數15日收漲66.77點或0.81% 收盤報8318.59點,台灣今 (15) 日收漲66.77點或0.81%，收盤報8318.59點，成交金額884.15億元。
73,73,2013/05/15,全面凍結菲籍勞工來台 估年減近3.5萬,"行政院勞委會今(15)日表示，全面凍結菲籍勞工來台工作，停止引進菲籍勞工案件之適用對象，以本年5月15日起送件申請初次招募案（含入國引進許可）、遞補招募許可案、重新招募許可案（含入國引進許可）等4類外勞案件為限，評估菲勞在台外勞占比2成，本次停止引進每月將減少近3000名菲籍勞工，全年將減少近3.5萬名菲籍勞工來臺工作。                              菲律賓政府對日前於海上槍殺我國漁民事件，已嚴重傷害我國國民生命財產安全及國家主權。勞委會強調，配合國家整體政策，自今天凌晨起，全面凍結引進菲籍勞工來臺從事製造業、營造業、海洋漁撈、看護工及家庭幫傭等工作。勞委會表示，截至本年4月底止，在臺外勞人數總計45萬4,171人，其中菲律賓外勞計有8萬7808人，占約20%，據勞委會推估，本次停止引進每月將減少近3000名菲籍勞工，全年將減少近3萬5000名菲籍勞工來臺工作。目前勞委會開放外勞來源國包含菲律賓、越南、泰國、印尼、馬來西亞及蒙古等6國，停止引進菲籍勞工後，雇主仍可自其他國家引進所需勞工。勞委會表示，後續將配合國家政策及外交部評估結果，視菲方回應情形再行研議恢復引進菲籍勞工。"
74,74,2013/05/15,遠雄台北大巨蛋舊金山莫斯康觀摩 鮑伯傾囊相授,舊金山莫斯康會議中心總經理鮑伯(右)對於規劃及設計答趙藤雄提出重要說明。(鉅亨網記者張欽發攝)遠雄企業團()正進行綜合型建築台灣最大的台北大巨蛋園區計畫，遠雄董事長趙藤雄對於此一在台北市精華區的大巨蛋開發案給予最高度的重視，設施並以追求最完善的設計及規劃，而此一心意也獲海外會展中心業者的善意的回應並傾囊相授。遠雄董事長趙藤雄並雄今天率遠雄企業工務、研發相關主管觀摩舊金山莫斯康會議中心，並由會議中心助理總經理鮑伯(Bob Sauter)接待，對於此一興建已超過30年的會議中心，原為HOK所設計，趙藤雄對於此一會議中心設計上早已預留水電、瓦斯、排水、光纖等接口認為其雄30年前即有如此具未來性的設計表示重視。對於長期國內公共場所男女廁所需求及使用失衡的問題，莫斯康會議中心也以彈性的規劃，讓原分為男、女性分開使用的設施，可以改變為彈性化的使用，莫斯康會議中心助理總經理鮑伯更指出設計的細節在於兇手檯不採取烘手機的設置，而是以放置在洗手檯最近的位置，這樣可以避免洗手後為擦手、烘手將把手上的水滴滴在廁所地板，造成濕滑所形成使用潛在的滑倒危險。鮑伯指出，這樣也是為了避免地板濕滑造成意外被告，而耗費打官司的費用。同時，莫斯康會議中心也採用有相互聯結扣環的座椅，不僅排列起來整齊劃一，不易傾倒，趙藤雄表示，這樣的設計有助於座椅傾倒而造成意外逃生時的障礙。遠雄台北大巨蛋由HOK S+V+E所設計，約50萬平方公尺，有室內體育館、商場、會展、影城、辦公與飯店多功能，趙藤雄說，台北大巨蛋的興建將達世界最高的水準，也將為更具有台灣特色的地標建築，也是最人文、科技、環保與雲端的遊憩生活園區。
75,75,2013/05/15,《股市》13:01台股店頭 報117.38點，漲0.67點或0.57%,《股市》13:01台股店頭 報117.38點，漲0.67點或0.57%。免責聲明：本文所載資料僅供參考，並不構成投資建議，鉅亨網對該資料或使用該資料所導致的結果概不承擔任何責任。該資訊若與事實不符，應以商品原交易所之公佈為主。
76,76,2013/05/15,首季誰最「匯」賺？法人估鴻海逾40億元 勝廣達！,首季出現與競貶，兌美元匯率匯率由29.04貶至29.8元，貶值幅度達2.9%，以外銷為主的電子大廠，明顯受「匯」。NB龍頭廣達()公布首季匯兌收益達25億元，一度居上市櫃公司匯兌收益榜首，鴻海()雖未公布首季匯兌收益數字，但法人預估將可逾40億元，更勝廣達，將是首季上市櫃匯兌收益王。首季IFRS會計新制上路，鴻海首季財報中，並未列出匯兌收益項目，但在「其他收益」項目，收益高達66.8億元，較去年同期35.5億元大增88%，法人預估，其中大部分均為匯兌收益，首季匯兌收益數字將可達40億元以上，超出廣達的25億元。法人指出，鴻海不僅兌美元貶值「受匯」，帳上也有借款部位，這部分對匯兌收益貢獻也不小。而鴻海在匯兌收益方面，由於採取全球佈局，向來表現都優於其他同業，極少見會出現「匯兌損失」，首季出現明顯的走貶趨勢，鴻海的匯兌收益數字也同樣挹注獲利。
77,77,2013/05/15,《股市》13:00台期指05 報8285.00點，漲13.00點或0.16%,《股市》13:00台期指05 報8285.00點，漲13.00點或0.16%。免責聲明：本文所載資料僅供參考，並不構成投資建議，鉅亨網對該資料或使用該資料所導致的結果概不承擔任何責任。該資訊若與事實不符，應以商品原交易所之公佈為主。
78,78,2013/05/15,《股市》12:59台股加權 報8274.82點，漲23.00點或0.28%,《股市》12:59台股加權 報8274.82點，漲23.00點或0.28%。免責聲明：本文所載資料僅供參考，並不構成投資建議，鉅亨網對該資料或使用該資料所導致的結果概不承擔任何責任。該資訊若與事實不符，應以商品原交易所之公佈為主。
